file,line,type,commit,author,date,time,timezone,datetime,depth,length
index.html,8,html,8978c6a5,Gabriel Tedja,2025-10-24,21:54:38,-07:00,2025-10-24T21:54:38-07:00,2,0
index.html,9,html,57294b24,Gabriel Tedja,2025-09-28,16:35:24,-07:00,2025-09-28T16:35:24-07:00,0,5
index.html,10,html,57294b24,Gabriel Tedja,2025-09-28,16:35:24,-07:00,2025-09-28T16:35:24-07:00,0,4
index.html,11,html,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,0
index.html,12,html,57294b24,Gabriel Tedja,2025-09-28,16:35:24,-07:00,2025-09-28T16:35:24-07:00,2,20
index.html,13,html,57294b24,Gabriel Tedja,2025-09-28,16:35:24,-07:00,2025-09-28T16:35:24-07:00,2,78
index.html,14,html,d3e00d74,Gabriel Tedja,2025-09-28,16:41:55,-07:00,2025-09-28T16:41:55-07:00,4,16
index.html,15,html,d3e00d74,Gabriel Tedja,2025-09-28,16:41:55,-07:00,2025-09-28T16:41:55-07:00,0,0
index.html,16,html,d3e00d74,Gabriel Tedja,2025-09-28,16:41:55,-07:00,2025-09-28T16:41:55-07:00,2,61
index.html,17,html,d3e00d74,Gabriel Tedja,2025-09-28,16:41:55,-07:00,2025-09-28T16:41:55-07:00,2,31
index.html,18,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,0
index.html,19,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,2,22
index.html,20,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,20
index.html,21,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,1,49
index.html,22,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,4
index.html,23,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,0
index.html,24,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,22
index.html,25,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,0
index.html,26,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,0
index.html,27,html,8978c6a5,Gabriel Tedja,2025-10-24,21:54:38,-07:00,2025-10-24T21:54:38-07:00,0,0
index.html,28,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,4
index.html,29,html,8978c6a5,Gabriel Tedja,2025-10-24,21:54:38,-07:00,2025-10-24T21:54:38-07:00,0,45
index.html,30,html,8978c6a5,Gabriel Tedja,2025-10-24,21:54:38,-07:00,2025-10-24T21:54:38-07:00,0,50
index.html,31,html,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,0
index.html,32,html,57294b24,Gabriel Tedja,2025-09-28,16:35:24,-07:00,2025-09-28T16:35:24-07:00,0,5
index.html,33,html,57294b24,Gabriel Tedja,2025-09-28,16:35:24,-07:00,2025-09-28T16:35:24-07:00,0,5
global.js,1,js,10268645,Gabriel Tedja,2025-10-16,21:54:50,-07:00,2025-10-16T21:54:50-07:00,0,25
global.js,2,js,10268645,Gabriel Tedja,2025-10-16,21:54:50,-07:00,2025-10-16T21:54:50-07:00,0,0
global.js,3,js,10268645,Gabriel Tedja,2025-10-16,21:54:50,-07:00,2025-10-16T21:54:50-07:00,0,41
global.js,4,js,10268645,Gabriel Tedja,2025-10-16,21:54:50,-07:00,2025-10-16T21:54:50-07:00,1,52
global.js,5,js,10268645,Gabriel Tedja,2025-10-16,21:54:50,-07:00,2025-10-16T21:54:50-07:00,0,0
global.js,6,js,10268645,Gabriel Tedja,2025-10-16,21:54:50,-07:00,2025-10-16T21:54:50-07:00,0,0
global.js,7,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,11
global.js,8,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,1,48
global.js,9,js,d8ac2461,Gabriel Tedja,2025-10-16,22:34:35,-07:00,2025-10-16T22:34:35-07:00,1,56
global.js,10,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,1,54
global.js,11,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,1,56
global.js,12,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,1,52
global.js,13,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,0
global.js,14,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,0
global.js,15,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,38
global.js,16,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,25
global.js,17,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,0
global.js,18,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,20
global.js,19,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,1,14
global.js,20,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,1,18
global.js,21,js,0ef41c61,Gabriel Tedja,2025-10-16,22:14:11,-07:00,2025-10-16T22:14:11-07:00,1,34
global.js,22,js,0ef41c61,Gabriel Tedja,2025-10-16,22:14:11,-07:00,2025-10-16T22:14:11-07:00,2,11
global.js,23,js,0ef41c61,Gabriel Tedja,2025-10-16,22:14:11,-07:00,2025-10-16T22:14:11-07:00,2,20
global.js,24,js,e3a5be34,Gabriel Tedja,2025-10-16,22:27:54,-07:00,2025-10-16T22:27:54-07:00,2,0
global.js,25,js,0148de54,Gabriel Tedja,2025-10-16,22:21:57,-07:00,2025-10-16T22:21:57-07:00,0,0
global.js,26,js,0148de54,Gabriel Tedja,2025-10-16,22:21:57,-07:00,2025-10-16T22:21:57-07:00,2,48
global.js,27,js,0148de54,Gabriel Tedja,2025-10-16,22:21:57,-07:00,2025-10-16T22:21:57-07:00,0,0
global.js,28,js,0ef41c61,Gabriel Tedja,2025-10-16,22:14:11,-07:00,2025-10-16T22:14:11-07:00,2,65
global.js,29,js,0ef41c61,Gabriel Tedja,2025-10-16,22:14:11,-07:00,2025-10-16T22:14:11-07:00,4,25
global.js,30,js,0ef41c61,Gabriel Tedja,2025-10-16,22:14:11,-07:00,2025-10-16T22:14:11-07:00,2,0
global.js,31,js,e3a5be34,Gabriel Tedja,2025-10-16,22:27:54,-07:00,2025-10-16T22:27:54-07:00,2,12
global.js,32,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,0
global.js,33,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,0
global.js,34,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,25
global.js,35,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,0
global.js,36,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,0
global.js,37,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,30
global.js,38,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,66
global.js,39,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,0
global.js,40,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,0
global.js,41,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,0
global.js,42,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,16
global.js,43,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,34
global.js,44,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,35
global.js,45,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,0
global.js,46,js,307ea30a,Gabriel Tedja,2025-10-16,22:32:47,-07:00,2025-10-16T22:32:47-07:00,0,0
global.js,47,js,379fd100,Gabriel Tedja,2025-10-16,22:06:15,-07:00,2025-10-16T22:06:15-07:00,0,0
global.js,48,js,0ef41c61,Gabriel Tedja,2025-10-16,22:14:11,-07:00,2025-10-16T22:14:11-07:00,0,0
global.js,49,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,0
global.js,50,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,31
global.js,51,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,1,11
global.js,52,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,1,0
global.js,53,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,26
global.js,54,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,4
global.js,55,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,6
global.js,56,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,46
global.js,57,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,6,34
global.js,58,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,6,32
global.js,59,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,7
global.js,60,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,8
global.js,61,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,0
global.js,62,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,0
global.js,63,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,58
global.js,64,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,0
global.js,65,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,34
global.js,66,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,2,37
global.js,67,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,2,71
global.js,68,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,0
global.js,69,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,0
global.js,70,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,39
global.js,71,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,1,28
global.js,72,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,1,22
global.js,73,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,2,60
global.js,74,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,1,6
global.js,75,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,2,65
global.js,76,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,1,0
global.js,77,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,1,32
global.js,78,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,1
global.js,79,js,ccbb2b4f,Gabriel Tedja,2025-10-17,17:41:40,-07:00,2025-10-17T17:41:40-07:00,0,0
global.js,80,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,0,36
global.js,81,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,1,3
global.js,82,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,2,39
global.js,83,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,2,32
global.js,84,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,2,17
global.js,85,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,4,66
global.js,86,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,3,0
global.js,87,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,2,0
global.js,88,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,2,33
global.js,89,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,2,10
global.js,90,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,1,15
global.js,91,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,2,59
global.js,92,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,1,0
global.js,93,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,0,0
global.js,94,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,0,0
global.js,95,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,0,78
global.js,96,js,0c734b2a,Gabriel Tedja,2025-10-24,16:44:27,-07:00,2025-10-24T16:44:27-07:00,0,0
global.js,97,js,b41b5d25,Gabriel Tedja,2025-10-24,16:39:05,-07:00,2025-10-24T16:39:05-07:00,1,0
global.js,98,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,1,48
global.js,99,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,1,19
global.js,100,js,9a76da44,Gabriel Tedja,2025-10-24,16:29:19,-07:00,2025-10-24T16:29:19-07:00,2,49
global.js,101,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,2,49
global.js,102,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,2,27
global.js,103,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,0,0
global.js,104,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,0,36
global.js,105,js,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,0
global.js,106,js,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,0
global.js,107,js,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,47
global.js,108,js,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,1,59
global.js,109,js,e5c5eb27,Gabriel Tedja,2025-10-24,20:35:38,-07:00,2025-10-24T20:35:38-07:00,0,0
resume/index.html,1,html,8195e1e5,Gabriel Tedja,2025-09-28,17:39:51,-07:00,2025-09-28T17:39:51-07:00,0,13
resume/index.html,2,html,8195e1e5,Gabriel Tedja,2025-09-28,17:39:51,-07:00,2025-09-28T17:39:51-07:00,0,14
resume/index.html,3,html,8195e1e5,Gabriel Tedja,2025-09-28,17:39:51,-07:00,2025-09-28T17:39:51-07:00,0,4
resume/index.html,4,html,8195e1e5,Gabriel Tedja,2025-09-28,17:39:51,-07:00,2025-09-28T17:39:51-07:00,2,20
resume/index.html,5,html,8195e1e5,Gabriel Tedja,2025-09-28,17:39:51,-07:00,2025-09-28T17:39:51-07:00,2,68
resume/index.html,6,html,46499bd6,Gabriel Tedja,2025-09-28,18:22:20,-07:00,2025-09-28T18:22:20-07:00,2,19
resume/index.html,7,html,faa7f089,Gabriel Tedja,2025-10-03,08:46:48,-07:00,2025-10-03T08:46:48-07:00,2,42
resume/index.html,8,html,10268645,Gabriel Tedja,2025-10-16,21:54:50,-07:00,2025-10-16T21:54:50-07:00,0,0
resume/index.html,9,html,8195e1e5,Gabriel Tedja,2025-09-28,17:39:51,-07:00,2025-09-28T17:39:51-07:00,0,5
resume/index.html,10,html,8195e1e5,Gabriel Tedja,2025-09-28,17:39:51,-07:00,2025-09-28T17:39:51-07:00,0,4
resume/index.html,11,html,36fd127c,Gabriel Tedja,2025-10-10,10:43:43,-07:00,2025-10-10T10:43:43-07:00,0,18
resume/index.html,12,html,ea89d87f,Gabriel Tedja,2025-09-28,17:56:08,-07:00,2025-09-28T17:56:08-07:00,0,7
resume/index.html,13,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,20
resume/index.html,14,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,59
resume/index.html,15,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,8
resume/index.html,16,html,ea89d87f,Gabriel Tedja,2025-09-28,17:56:08,-07:00,2025-09-28T17:56:08-07:00,0,7
resume/index.html,17,html,ea89d87f,Gabriel Tedja,2025-09-28,17:56:08,-07:00,2025-09-28T17:56:08-07:00,2,16
resume/index.html,18,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,19
resume/index.html,19,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,17
resume/index.html,20,html,d5ed16a4,Gabriel Tedja,2025-09-28,18:19:15,-07:00,2025-09-28T18:19:15-07:00,0,72
resume/index.html,21,html,d5ed16a4,Gabriel Tedja,2025-09-28,18:19:15,-07:00,2025-09-28T18:19:15-07:00,0,76
resume/index.html,22,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,0
resume/index.html,23,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,28
resume/index.html,24,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,21
resume/index.html,25,html,d5ed16a4,Gabriel Tedja,2025-09-28,18:19:15,-07:00,2025-09-28T18:19:15-07:00,0,69
resume/index.html,26,html,d5ed16a4,Gabriel Tedja,2025-09-28,18:19:15,-07:00,2025-09-28T18:19:15-07:00,0,64
resume/index.html,27,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,8
resume/index.html,28,html,d5ed16a4,Gabriel Tedja,2025-09-28,18:19:15,-07:00,2025-09-28T18:19:15-07:00,0,0
resume/index.html,29,html,d5ed16a4,Gabriel Tedja,2025-09-28,18:19:15,-07:00,2025-09-28T18:19:15-07:00,0,7
resume/index.html,30,html,d5ed16a4,Gabriel Tedja,2025-09-28,18:19:15,-07:00,2025-09-28T18:19:15-07:00,2,16
resume/index.html,31,html,d5ed16a4,Gabriel Tedja,2025-09-28,18:19:15,-07:00,2025-09-28T18:19:15-07:00,2,45
resume/index.html,32,html,d5ed16a4,Gabriel Tedja,2025-09-28,18:19:15,-07:00,2025-09-28T18:19:15-07:00,0,8
resume/index.html,33,html,d5ed16a4,Gabriel Tedja,2025-09-28,18:19:15,-07:00,2025-09-28T18:19:15-07:00,0,0
resume/index.html,34,html,ea89d87f,Gabriel Tedja,2025-09-28,17:56:08,-07:00,2025-09-28T17:56:08-07:00,0,7
resume/index.html,35,html,ea89d87f,Gabriel Tedja,2025-09-28,17:56:08,-07:00,2025-09-28T17:56:08-07:00,2,15
resume/index.html,36,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,25
resume/index.html,37,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,82
resume/index.html,38,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,0
resume/index.html,39,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,33
resume/index.html,40,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,128
resume/index.html,41,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,59
resume/index.html,42,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,0
resume/index.html,43,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,25
resume/index.html,44,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,125
resume/index.html,45,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,53
resume/index.html,46,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,0
resume/index.html,47,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,47
resume/index.html,48,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,126
resume/index.html,49,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,120
resume/index.html,50,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,38
resume/index.html,51,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,8
resume/index.html,52,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,0
resume/index.html,53,html,ea89d87f,Gabriel Tedja,2025-09-28,17:56:08,-07:00,2025-09-28T17:56:08-07:00,0,7
resume/index.html,54,html,ea89d87f,Gabriel Tedja,2025-09-28,17:56:08,-07:00,2025-09-28T17:56:08-07:00,2,17
resume/index.html,55,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,90
resume/index.html,56,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,14
resume/index.html,57,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,8
resume/index.html,58,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,0
resume/index.html,59,html,ea89d87f,Gabriel Tedja,2025-09-28,17:56:08,-07:00,2025-09-28T17:56:08-07:00,0,7
resume/index.html,60,html,ea89d87f,Gabriel Tedja,2025-09-28,17:56:08,-07:00,2025-09-28T17:56:08-07:00,2,17
resume/index.html,61,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,28
resume/index.html,62,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,56
resume/index.html,63,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,27
resume/index.html,64,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,39
resume/index.html,65,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,12
resume/index.html,66,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,24
resume/index.html,67,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,13
resume/index.html,68,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,15
resume/index.html,69,html,4eca4770,Gabriel Tedja,2025-09-28,17:53:47,-07:00,2025-09-28T17:53:47-07:00,0,8
resume/index.html,70,html,36fd127c,Gabriel Tedja,2025-10-10,10:43:43,-07:00,2025-10-10T10:43:43-07:00,0,4
resume/index.html,71,html,7162da24,Gabriel Tedja,2025-10-16,21:56:57,-07:00,2025-10-16T21:56:57-07:00,0,48
resume/index.html,72,html,10268645,Gabriel Tedja,2025-10-16,21:54:50,-07:00,2025-10-16T21:54:50-07:00,0,0
resume/index.html,73,html,8195e1e5,Gabriel Tedja,2025-09-28,17:39:51,-07:00,2025-09-28T17:39:51-07:00,0,5
resume/index.html,74,html,36fd127c,Gabriel Tedja,2025-10-10,10:43:43,-07:00,2025-10-10T10:43:43-07:00,0,0
resume/index.html,75,html,8195e1e5,Gabriel Tedja,2025-09-28,17:39:51,-07:00,2025-09-28T17:39:51-07:00,0,5
projects/projects.js,1,js,27b05075,Gabriel Tedja,2025-10-24,16:01:15,-07:00,2025-10-24T16:01:15-07:00,0,55
projects/projects.js,2,js,1c07e220,Gabriel Tedja,2025-10-31,23:20:03,-07:00,2025-10-31T23:20:03-07:00,0,63
projects/projects.js,3,js,1c07e220,Gabriel Tedja,2025-10-31,23:20:03,-07:00,2025-10-31T23:20:03-07:00,0,0
projects/projects.js,4,js,6a633654,Gabriel Tedja,2025-10-24,16:49:38,-07:00,2025-10-24T16:49:38-07:00,0,55
projects/projects.js,5,js,9a76da44,Gabriel Tedja,2025-10-24,16:29:19,-07:00,2025-10-24T16:29:19-07:00,0,52
